customer_id,credit_card_number,credit_limit,credit_score,annual_income,employment_status,loan_amount,loan_purpose,loan_term,interest_rate,Debt_to_Income,Missed_Payments,Loan_Default_History,Credit_History_Years
869,56022378330689031,21660.13,581,282713.95,error: undefined method `first' for nil:NilClass,103545.49,error: undefined method `first' for nil:NilClass,8,8.4,0.903,16,true,30.9
870,374283544130453,21182.45,312,363794.48,error: undefined method `first' for nil:NilClass,178814.94,error: undefined method `first' for nil:NilClass,31,10.03,0.494,9,true,25.9
871,5602210685010338988,47809.73,464,275027.3,error: undefined method `first' for nil:NilClass,174311.67,error: undefined method `first' for nil:NilClass,6,18.49,0.005,13,true,39.0
872,3551465861368134,27667.06,397,197922.93,error: undefined method `first' for nil:NilClass,22860.68,error: undefined method `first' for nil:NilClass,12,18.41,0.229,20,false,13.2
873,5010127195085269,12392.99,842,157014.62,error: undefined method `first' for nil:NilClass,164315.78,error: undefined method `first' for nil:NilClass,36,9.5,0.254,20,true,6.1
874,30046484675662,7127.28,556,484657.45,error: undefined method `first' for nil:NilClass,79136.72,error: undefined method `first' for nil:NilClass,28,6.72,0.607,2,false,31.2
875,3563433551410729,25437.56,647,437002.08,error: undefined method `first' for nil:NilClass,63507.5,error: undefined method `first' for nil:NilClass,25,18.29,0.436,16,true,38.9
876,3553943590911927,3073.74,835,91515.3,error: undefined method `first' for nil:NilClass,26314.47,error: undefined method `first' for nil:NilClass,66,3.98,0.209,6,false,34.1
877,3554866211632086,31985.08,625,207314.83,error: undefined method `first' for nil:NilClass,67512.05,error: undefined method `first' for nil:NilClass,79,2.99,0.681,14,true,13.0
878,3548270717054730,27224.06,333,29785.59,error: undefined method `first' for nil:NilClass,162329.83,error: undefined method `first' for nil:NilClass,50,21.47,0.272,3,false,33.7
879,374622131234493,44118.04,792,311855.81,error: undefined method `first' for nil:NilClass,55642.11,error: undefined method `first' for nil:NilClass,22,34.75,0.657,18,true,14.4
880,3589088058595313,24869.39,751,337691.17,error: undefined method `first' for nil:NilClass,157641.1,error: undefined method `first' for nil:NilClass,34,3.35,0.454,1,false,7.4
881,3539334683726613,21885.59,601,81086.38,error: undefined method `first' for nil:NilClass,64436.9,error: undefined method `first' for nil:NilClass,44,3.12,0.383,12,false,18.9
882,3571662033823873,33402.75,587,327809.86,error: undefined method `first' for nil:NilClass,44374.31,error: undefined method `first' for nil:NilClass,20,7.01,0.835,21,true,15.1
883,6331104436784687,48805.15,317,168917.78,error: undefined method `first' for nil:NilClass,125835.47,error: undefined method `first' for nil:NilClass,25,27.38,0.088,22,true,36.3
884,3546234000615500,28538.58,469,478234.69,error: undefined method `first' for nil:NilClass,179446.85,error: undefined method `first' for nil:NilClass,40,20.31,0.114,23,true,4.2
885,5371113986736024,969.96,770,393623.63,error: undefined method `first' for nil:NilClass,59379.03,error: undefined method `first' for nil:NilClass,49,23.44,0.977,20,true,17.2
886,3571490822938417,2523.29,612,51574.7,error: undefined method `first' for nil:NilClass,80323.96,error: undefined method `first' for nil:NilClass,64,13.15,0.423,4,true,4.5
887,3534005762675906,26573.08,551,479347.7,error: undefined method `first' for nil:NilClass,161697.09,error: undefined method `first' for nil:NilClass,51,9.63,0.577,13,false,25.8
888,6304765240152221,38459.33,520,358865.39,error: undefined method `first' for nil:NilClass,61746.4,error: undefined method `first' for nil:NilClass,62,21.54,0.848,18,true,10.0
889,5500189229690461,2198.34,373,261368.0,error: undefined method `first' for nil:NilClass,86040.06,error: undefined method `first' for nil:NilClass,70,18.54,0.005,8,true,6.7
890,3579603488979473,28478.45,424,220672.69,error: undefined method `first' for nil:NilClass,121434.51,error: undefined method `first' for nil:NilClass,40,9.61,0.904,5,false,6.4
891,3582734226227936,20266.58,306,167693.87,error: undefined method `first' for nil:NilClass,105248.85,error: undefined method `first' for nil:NilClass,32,32.92,0.438,4,true,25.8
892,3570908607816434,14229.21,689,257830.9,error: undefined method `first' for nil:NilClass,10337.77,error: undefined method `first' for nil:NilClass,43,13.54,0.97,20,true,16.4
893,5296935320119455,33804.35,588,283951.21,error: undefined method `first' for nil:NilClass,63495.41,error: undefined method `first' for nil:NilClass,65,13.61,0.853,0,true,6.5
894,4041591097260302,11589.24,336,463145.85,error: undefined method `first' for nil:NilClass,181984.7,error: undefined method `first' for nil:NilClass,64,6.95,0.128,12,true,0.9
895,3539407725055231,27893.03,700,67061.61,error: undefined method `first' for nil:NilClass,156933.17,error: undefined method `first' for nil:NilClass,54,3.9,0.471,20,false,21.9
896,3529497108157797,10885.9,306,309215.15,error: undefined method `first' for nil:NilClass,15275.34,error: undefined method `first' for nil:NilClass,81,23.49,0.936,23,false,9.2
897,3586129954322825,41975.24,698,180268.11,error: undefined method `first' for nil:NilClass,133944.95,error: undefined method `first' for nil:NilClass,19,17.27,0.998,15,true,29.7
898,3540395819902540,10617.63,623,223629.87,error: undefined method `first' for nil:NilClass,175916.54,error: undefined method `first' for nil:NilClass,69,9.53,0.264,16,true,18.4
899,3578494685507452,16441.48,801,476933.98,error: undefined method `first' for nil:NilClass,26406.47,error: undefined method `first' for nil:NilClass,31,31.97,0.163,5,false,38.3
900,3531854695248643,37084.59,518,305982.9,error: undefined method `first' for nil:NilClass,2530.11,error: undefined method `first' for nil:NilClass,61,14.53,0.474,8,false,30.8
901,6333830540659781,20848.86,549,285796.65,error: undefined method `first' for nil:NilClass,178606.24,error: undefined method `first' for nil:NilClass,30,14.94,0.217,23,false,10.5
902,3540215501665124,41680.24,628,439324.21,error: undefined method `first' for nil:NilClass,101340.55,error: undefined method `first' for nil:NilClass,76,26.43,0.032,24,true,19.4
903,3588244506865409,15745.64,460,110069.95,error: undefined method `first' for nil:NilClass,104219.69,error: undefined method `first' for nil:NilClass,48,7.42,0.679,23,false,15.0
904,3550959436016120,19088.83,556,115160.23,error: undefined method `first' for nil:NilClass,53869.71,error: undefined method `first' for nil:NilClass,82,2.42,0.942,17,true,30.4
905,4041375158763,6316.19,616,295504.29,error: undefined method `first' for nil:NilClass,91181.61,error: undefined method `first' for nil:NilClass,45,31.85,0.117,14,true,28.6
906,50382986207186480,17651.79,428,288278.02,error: undefined method `first' for nil:NilClass,145370.24,error: undefined method `first' for nil:NilClass,33,4.2,0.598,21,true,17.1
907,3574633417573035,7172.16,665,163098.94,error: undefined method `first' for nil:NilClass,171445.84,error: undefined method `first' for nil:NilClass,26,18.15,0.611,4,false,0.6
908,5100143215907425,32651.8,800,112217.94,error: undefined method `first' for nil:NilClass,18067.17,error: undefined method `first' for nil:NilClass,71,16.69,0.849,6,true,26.4
909,5610294167380716,47387.53,419,227143.72,error: undefined method `first' for nil:NilClass,134294.9,error: undefined method `first' for nil:NilClass,80,2.0,0.486,3,true,2.6
910,3579891105783622,16566.09,401,107855.39,error: undefined method `first' for nil:NilClass,92863.0,error: undefined method `first' for nil:NilClass,81,33.97,0.167,21,false,38.3
911,5448705712572679,28867.49,316,473955.65,error: undefined method `first' for nil:NilClass,138343.69,error: undefined method `first' for nil:NilClass,60,35.67,0.013,10,false,6.1
912,3572971711547616,5417.42,823,119847.72,error: undefined method `first' for nil:NilClass,45689.4,error: undefined method `first' for nil:NilClass,31,33.85,0.005,20,false,25.0
913,3581713467811922,19136.81,493,297854.7,error: undefined method `first' for nil:NilClass,180534.36,error: undefined method `first' for nil:NilClass,75,32.8,0.013,4,true,8.6
914,633455757427181139,43453.49,361,434942.06,error: undefined method `first' for nil:NilClass,19066.98,error: undefined method `first' for nil:NilClass,61,4.76,0.919,7,true,38.7
915,5559683615501555,25622.2,690,422749.77,error: undefined method `first' for nil:NilClass,47583.1,error: undefined method `first' for nil:NilClass,60,22.05,0.54,16,true,21.1
916,30042522016191,31079.59,623,397656.32,error: undefined method `first' for nil:NilClass,49743.19,error: undefined method `first' for nil:NilClass,51,19.18,0.182,1,false,0.7
917,5100142969794500,16659.5,485,494596.84,error: undefined method `first' for nil:NilClass,137214.9,error: undefined method `first' for nil:NilClass,51,30.49,0.444,10,false,13.1
918,3574306948636940,45808.46,322,223700.55,error: undefined method `first' for nil:NilClass,169004.81,error: undefined method `first' for nil:NilClass,28,12.68,0.361,22,false,12.0
919,3562927913240493,17626.59,505,461141.92,error: undefined method `first' for nil:NilClass,126737.47,error: undefined method `first' for nil:NilClass,37,1.25,0.64,6,true,32.8
920,3554247449279778,1832.25,336,446620.1,error: undefined method `first' for nil:NilClass,156172.19,error: undefined method `first' for nil:NilClass,44,34.61,0.804,17,true,9.2
921,6759946703815963,24939.14,396,105196.32,error: undefined method `first' for nil:NilClass,11561.51,error: undefined method `first' for nil:NilClass,11,14.07,0.013,11,false,15.5
922,4405063799758264,29505.89,385,167827.78,error: undefined method `first' for nil:NilClass,147818.03,error: undefined method `first' for nil:NilClass,76,28.74,0.194,5,true,36.4
923,6759335679575704,36588.71,704,329667.17,error: undefined method `first' for nil:NilClass,15917.18,error: undefined method `first' for nil:NilClass,9,9.26,0.557,15,false,13.1
924,4041593094774,45117.69,661,446086.42,error: undefined method `first' for nil:NilClass,195191.85,error: undefined method `first' for nil:NilClass,15,31.16,0.129,23,true,28.4
925,3557337107178912,19173.84,700,411071.44,error: undefined method `first' for nil:NilClass,50566.3,error: undefined method `first' for nil:NilClass,27,19.72,0.5,15,false,37.5
926,3581531051470560,10959.74,557,43401.82,error: undefined method `first' for nil:NilClass,149263.94,error: undefined method `first' for nil:NilClass,33,11.09,0.956,1,false,1.0
927,3547070187925729,28175.03,502,352162.61,error: undefined method `first' for nil:NilClass,63125.46,error: undefined method `first' for nil:NilClass,77,30.21,0.365,21,false,4.0
928,30385391511002,21437.93,502,486545.23,error: undefined method `first' for nil:NilClass,123398.91,error: undefined method `first' for nil:NilClass,82,10.71,0.573,12,true,17.1
929,5544999586950508,11440.95,811,329388.12,error: undefined method `first' for nil:NilClass,140790.47,error: undefined method `first' for nil:NilClass,34,6.32,0.401,13,true,24.8
930,6331101416178211,33382.66,648,200160.11,error: undefined method `first' for nil:NilClass,176998.27,error: undefined method `first' for nil:NilClass,36,9.02,0.843,2,false,23.5
931,5602250204866950,39322.95,378,186544.85,error: undefined method `first' for nil:NilClass,105602.02,error: undefined method `first' for nil:NilClass,7,29.39,0.384,4,false,27.5
932,3568173267277799,31968.68,463,361161.74,error: undefined method `first' for nil:NilClass,193466.11,error: undefined method `first' for nil:NilClass,60,18.65,0.095,22,false,36.2
933,3580149477602368,18000.51,551,428859.93,error: undefined method `first' for nil:NilClass,25960.61,error: undefined method `first' for nil:NilClass,9,16.92,0.905,17,true,9.4
934,4964681150887,6195.93,571,176383.86,error: undefined method `first' for nil:NilClass,29114.84,error: undefined method `first' for nil:NilClass,42,32.79,0.581,18,false,16.5
935,3567411438165720,13709.8,839,430727.16,error: undefined method `first' for nil:NilClass,126669.18,error: undefined method `first' for nil:NilClass,8,3.36,0.952,24,false,6.7
936,3541245835091654,21515.98,649,344731.47,error: undefined method `first' for nil:NilClass,43315.09,error: undefined method `first' for nil:NilClass,40,34.92,0.611,4,false,28.9
937,3528615509464600,24578.08,599,434840.03,error: undefined method `first' for nil:NilClass,27358.08,error: undefined method `first' for nil:NilClass,80,34.77,0.4,0,true,36.1
938,3528024777310100,19744.54,714,20637.34,error: undefined method `first' for nil:NilClass,165104.86,error: undefined method `first' for nil:NilClass,81,35.4,0.051,5,false,11.8
939,3574183792094157,35856.85,495,415972.35,error: undefined method `first' for nil:NilClass,89923.86,error: undefined method `first' for nil:NilClass,12,30.03,0.942,7,false,14.4
940,56022159165154600,37573.26,410,32791.19,error: undefined method `first' for nil:NilClass,47899.67,error: undefined method `first' for nil:NilClass,62,29.04,0.75,22,true,27.3
941,3539759978382898,16755.09,400,215949.63,error: undefined method `first' for nil:NilClass,142176.26,error: undefined method `first' for nil:NilClass,55,11.04,0.254,23,true,25.4
942,4041375528148,31039.95,546,493718.13,error: undefined method `first' for nil:NilClass,90564.52,error: undefined method `first' for nil:NilClass,78,3.52,0.648,6,false,38.3
943,3538624330372931,31395.24,357,489406.03,error: undefined method `first' for nil:NilClass,133392.61,error: undefined method `first' for nil:NilClass,30,19.14,0.185,9,false,29.9
944,4532064258062,26884.48,618,127096.54,error: undefined method `first' for nil:NilClass,196352.78,error: undefined method `first' for nil:NilClass,31,30.01,0.583,17,true,19.3
945,5007664904453318,32618.24,731,384361.55,error: undefined method `first' for nil:NilClass,31328.48,error: undefined method `first' for nil:NilClass,10,22.05,0.84,18,false,2.4
946,5100146313014275,36449.12,338,282643.1,error: undefined method `first' for nil:NilClass,57220.48,error: undefined method `first' for nil:NilClass,8,29.94,0.326,4,true,33.1
947,3545495236828123,36387.63,592,370751.91,error: undefined method `first' for nil:NilClass,171714.13,error: undefined method `first' for nil:NilClass,36,31.45,0.165,19,false,15.4
948,5602210174630950,46985.03,744,145651.09,error: undefined method `first' for nil:NilClass,143406.65,error: undefined method `first' for nil:NilClass,80,31.62,0.347,9,true,2.2
949,201775968926349,23545.02,652,418341.85,error: undefined method `first' for nil:NilClass,176639.4,error: undefined method `first' for nil:NilClass,77,21.29,0.448,23,true,34.5
950,5416950786211303,39837.02,494,453966.0,error: undefined method `first' for nil:NilClass,53768.3,error: undefined method `first' for nil:NilClass,77,7.13,0.679,5,false,31.1
951,676756420937937921,48985.13,649,323563.89,error: undefined method `first' for nil:NilClass,183780.22,error: undefined method `first' for nil:NilClass,32,1.46,0.858,13,true,27.4
952,4041593901525714,37220.25,474,441681.96,error: undefined method `first' for nil:NilClass,35143.22,error: undefined method `first' for nil:NilClass,42,29.8,0.276,22,false,25.7
953,4936465861763486,12310.26,543,201120.78,error: undefined method `first' for nil:NilClass,37873.94,error: undefined method `first' for nil:NilClass,50,10.1,0.797,17,false,36.6
954,060478139301560994,42023.79,814,238670.12,error: undefined method `first' for nil:NilClass,101783.23,error: undefined method `first' for nil:NilClass,39,31.65,0.753,10,true,30.8
955,377448201472624,17609.67,703,420972.16,error: undefined method `first' for nil:NilClass,30835.93,error: undefined method `first' for nil:NilClass,69,8.34,0.243,8,false,32.4
956,3531606263023240,22500.98,380,120053.95,error: undefined method `first' for nil:NilClass,153348.41,error: undefined method `first' for nil:NilClass,65,17.41,0.472,22,true,8.3
957,3548665797661686,33570.82,482,372789.3,error: undefined method `first' for nil:NilClass,66573.01,error: undefined method `first' for nil:NilClass,79,5.88,0.464,22,false,33.5
958,30066464192983,5379.35,615,207244.06,error: undefined method `first' for nil:NilClass,99008.93,error: undefined method `first' for nil:NilClass,15,22.98,0.551,16,true,17.3
959,3539774234418774,22843.76,797,162167.62,error: undefined method `first' for nil:NilClass,56003.64,error: undefined method `first' for nil:NilClass,45,30.99,0.863,3,true,7.6
960,3571285408317303,17285.05,453,452133.49,error: undefined method `first' for nil:NilClass,19997.26,error: undefined method `first' for nil:NilClass,16,1.2,0.154,5,false,25.7
961,5007667123966994,33267.53,577,211646.58,error: undefined method `first' for nil:NilClass,58755.77,error: undefined method `first' for nil:NilClass,65,14.37,0.767,6,true,16.9
962,3543637349274271,12500.0,723,66403.92,error: undefined method `first' for nil:NilClass,11548.48,error: undefined method `first' for nil:NilClass,15,35.86,0.792,15,false,38.6
963,67069668673946506,24210.79,574,401905.57,error: undefined method `first' for nil:NilClass,47366.9,error: undefined method `first' for nil:NilClass,21,15.68,0.123,21,true,31.0
964,4175005126066588,21580.15,485,428149.13,error: undefined method `first' for nil:NilClass,36412.13,error: undefined method `first' for nil:NilClass,48,15.64,0.827,12,true,23.1
965,4041592127922,34991.62,739,279980.03,error: undefined method `first' for nil:NilClass,3797.94,error: undefined method `first' for nil:NilClass,81,13.74,0.43,19,true,21.8
966,6379361876416138,20564.93,730,153548.88,error: undefined method `first' for nil:NilClass,87903.95,error: undefined method `first' for nil:NilClass,25,6.66,0.064,13,true,25.2
967,5286081460571122,7888.8,368,165743.42,error: undefined method `first' for nil:NilClass,88787.79,error: undefined method `first' for nil:NilClass,11,4.11,0.583,22,true,39.0
968,3562642987692624,28464.3,460,328640.27,error: undefined method `first' for nil:NilClass,108452.84,error: undefined method `first' for nil:NilClass,27,32.3,0.024,21,false,4.2
969,3532476085248741,8714.27,714,248862.94,error: undefined method `first' for nil:NilClass,158000.11,error: undefined method `first' for nil:NilClass,40,1.82,0.992,10,false,17.0
970,5481382501402555,33667.99,341,366654.72,error: undefined method `first' for nil:NilClass,195781.22,error: undefined method `first' for nil:NilClass,79,15.72,0.023,4,true,16.7
971,3533125465768054,45834.9,758,176158.95,error: undefined method `first' for nil:NilClass,166061.28,error: undefined method `first' for nil:NilClass,30,6.55,0.303,13,false,39.3
972,633354667534350562,25785.84,785,366789.06,error: undefined method `first' for nil:NilClass,14581.81,error: undefined method `first' for nil:NilClass,74,4.17,0.994,24,true,15.7
973,3565993268781868,4915.26,591,469864.66,error: undefined method `first' for nil:NilClass,59444.11,error: undefined method `first' for nil:NilClass,8,6.93,0.194,6,false,16.2
974,5602232803792142,15989.11,404,320613.03,error: undefined method `first' for nil:NilClass,138174.63,error: undefined method `first' for nil:NilClass,17,9.2,0.226,1,false,25.6
975,6395598215669675,33891.19,300,406925.25,error: undefined method `first' for nil:NilClass,87966.44,error: undefined method `first' for nil:NilClass,83,3.52,0.09,5,true,34.0
976,3574342513564985,28419.98,599,322302.35,error: undefined method `first' for nil:NilClass,107855.72,error: undefined method `first' for nil:NilClass,81,26.22,0.702,14,false,16.1
977,201734249105538,37609.64,824,80045.16,error: undefined method `first' for nil:NilClass,92663.55,error: undefined method `first' for nil:NilClass,32,26.79,0.121,11,true,9.6
978,3584929588287621,19184.67,756,226209.48,error: undefined method `first' for nil:NilClass,36344.75,error: undefined method `first' for nil:NilClass,68,6.17,0.977,21,true,2.4
979,5286856661555242,623.53,333,442577.23,error: undefined method `first' for nil:NilClass,81551.53,error: undefined method `first' for nil:NilClass,50,21.4,0.246,24,true,1.4
980,30096276510536,16563.19,577,44993.22,error: undefined method `first' for nil:NilClass,187842.51,error: undefined method `first' for nil:NilClass,75,16.04,0.089,8,false,32.7
981,3582619146517831,8319.8,719,195918.09,error: undefined method `first' for nil:NilClass,59591.66,error: undefined method `first' for nil:NilClass,83,8.7,0.94,16,false,10.7
982,4913733313069902,40653.84,695,286178.02,error: undefined method `first' for nil:NilClass,93172.22,error: undefined method `first' for nil:NilClass,28,30.2,0.768,16,false,5.1
983,3540962578761613,1094.33,803,231282.8,error: undefined method `first' for nil:NilClass,10814.56,error: undefined method `first' for nil:NilClass,33,13.81,0.471,17,true,39.2
984,5048377077606643,22755.21,726,367928.91,error: undefined method `first' for nil:NilClass,143097.98,error: undefined method `first' for nil:NilClass,76,8.72,0.139,8,true,18.5
985,633110543651635512,14559.41,501,459515.47,error: undefined method `first' for nil:NilClass,137970.25,error: undefined method `first' for nil:NilClass,12,24.54,0.724,0,false,39.1
986,346901881231692,29065.82,708,357230.37,error: undefined method `first' for nil:NilClass,198696.18,error: undefined method `first' for nil:NilClass,47,11.11,0.383,12,false,5.4
987,3582417793821584,20317.02,565,253568.12,error: undefined method `first' for nil:NilClass,179743.67,error: undefined method `first' for nil:NilClass,9,15.98,0.322,3,true,10.6
988,3578416638627251,38452.39,634,192326.88,error: undefined method `first' for nil:NilClass,43827.03,error: undefined method `first' for nil:NilClass,20,13.65,0.154,13,true,27.6
989,30088729087006,27760.3,565,187619.4,error: undefined method `first' for nil:NilClass,125663.89,error: undefined method `first' for nil:NilClass,27,5.14,0.195,9,false,10.3
990,4905795776489012567,43455.15,355,50118.06,error: undefined method `first' for nil:NilClass,125987.16,error: undefined method `first' for nil:NilClass,22,22.2,0.076,6,true,30.6
991,5602238515036223,11187.17,544,463095.63,error: undefined method `first' for nil:NilClass,60878.33,error: undefined method `first' for nil:NilClass,47,3.42,0.979,3,false,17.1
992,30173265338722,29113.33,306,198249.6,error: undefined method `first' for nil:NilClass,188906.77,error: undefined method `first' for nil:NilClass,21,8.91,0.516,10,true,0.1
993,6771653002556330187,47058.83,518,132185.45,error: undefined method `first' for nil:NilClass,96400.52,error: undefined method `first' for nil:NilClass,28,4.87,0.991,12,false,20.6
994,3541834334675578,33286.88,591,36041.38,error: undefined method `first' for nil:NilClass,94211.5,error: undefined method `first' for nil:NilClass,37,10.64,0.503,18,false,22.5
995,6709373554523661036,40622.03,756,355572.26,error: undefined method `first' for nil:NilClass,65538.79,error: undefined method `first' for nil:NilClass,46,33.83,0.98,20,false,31.3
996,3564534661360834,30543.73,704,301029.9,error: undefined method `first' for nil:NilClass,51543.5,error: undefined method `first' for nil:NilClass,84,20.91,0.551,18,false,12.5
997,63047163495488867,28971.37,361,101645.4,error: undefined method `first' for nil:NilClass,69519.44,error: undefined method `first' for nil:NilClass,39,11.9,0.602,15,true,38.5
998,5602237043828838,14550.96,322,411439.51,error: undefined method `first' for nil:NilClass,160327.75,error: undefined method `first' for nil:NilClass,49,1.47,0.588,3,false,38.1
999,5602245218061140159,9484.35,813,444521.02,error: undefined method `first' for nil:NilClass,147485.52,error: undefined method `first' for nil:NilClass,11,7.59,0.223,18,true,7.7
1000,4936714355266666,17083.02,565,153030.44,error: undefined method `first' for nil:NilClass,101387.3,error: undefined method `first' for nil:NilClass,44,32.62,0.05,7,true,7.6
